,mean,std,sharpe,NIKE,AMZN,GOOGLE,TESLA,MSFT
105,0.0005661375589185513,0.022770516921832896,-0.8534660195811283,0.10726992831647365,0.28173520097120136,0.29262191597651244,0.22696421506296718,0.09140873967284525
106,0.0005788709798154051,0.023267372946422553,-0.8346936744816594,0.2826954741716852,0.2899888357217688,0.159439674956283,0.2634659368907646,0.004410078259498414
107,0.0004267543163261828,0.020919908234903476,-0.9356277027552712,0.1100240680656193,0.276346494897131,0.08617997908331837,0.08731442151340413,0.4401350364405272
108,0.0006820223386158086,0.023388763985495505,-0.8259511991896705,0.2813162015200202,0.1581215137194751,0.23863717908679738,0.2816542650335218,0.040270840640185594
109,0.0008363701689000768,0.025414256618371198,-0.7540503788431535,0.21244101381702565,0.18605546442467286,0.03793846603351477,0.3579803191159218,0.20558473660886498
110,0.0010921157488619103,0.0294522134508481,-0.6419851697290215,0.2677768499109851,0.08596722530751141,0.10322861414910253,0.5175525476773363,0.025474762955064643
111,0.0007543891052052415,0.023662346514519452,-0.8133432955596969,0.11115493605820193,0.13941815599602575,0.2340018973604185,0.2799469016327672,0.23547810895258667
112,0.0007575965088921425,0.023497418782289194,-0.8189156293886847,0.03421953101265301,0.09912801327794861,0.3431859249727471,0.25938179315669957,0.2640847375799518
113,0.00044014795322376766,0.02145529934161964,-0.9116559846281631,0.2795599700665705,0.31822755777958167,0.02423862504539062,0.1529223087169054,0.22505153839155181
114,0.000628941235611307,0.022965548256422497,-0.8434834016632469,0.10299480645636964,0.2569811553419105,0.14685037686056282,0.23389904971579586,0.2592746116253612
115,0.0006247250299085322,0.02345790993263017,-0.8259591338587365,0.1581262106989188,0.2849177425277014,0.18391689850575074,0.26634889351918745,0.10669025474844147
116,0.0005498508277373732,0.021569310901950293,-0.9017510694096373,0.2035075627183462,0.21680531085960378,0.0428296707869952,0.16260162744446532,0.3742558281905895
117,0.0004440189718549996,0.021057308946506228,-0.9287027643382549,0.46261565748103656,0.13017299859913614,0.24849700542897832,0.14051049806713295,0.018203840423716054
118,0.0006075265679671793,0.02313641067644608,-0.8381798587183292,0.4051824745121086,0.1958097002329417,0.13435378349574528,0.2614585529668359,0.0031954887923686865
119,0.000748314401654545,0.024378577560820715,-0.7896968373284097,0.08642308269588286,0.21853772740203625,0.19700713075582277,0.30519406400156307,0.19283799514469505
120,0.000580868459523791,0.02194102092399318,-0.8850605269347696,0.12479984931239989,0.1990062832630245,0.23609171850458513,0.18835945381611727,0.2517426951038731
121,0.0005896779943164389,0.02310008781906597,-0.8402704854508385,0.26640380824982357,0.2952911474120105,0.038871557679645265,0.24950953486273797,0.14992395179578275
122,0.0006969347815850828,0.02365078609222325,-0.8161701324913708,0.1603279518982545,0.18960437297091673,0.28111987425057144,0.28539920823481807,0.08354859264543926
123,0.0002086019911409789,0.020396310039322144,-0.9703420849508118,0.3677876425187084,0.3759228110096899,0.17367657265943118,0.06208866143154528,0.020524312380625177
124,0.0005069911825547168,0.020762488120716148,-0.9388570726258855,0.2103500763773456,0.13251339652357835,0.2666884707466823,0.12582243099602364,0.26462562535637
125,0.0005730066029099212,0.022583348825228267,-0.8602352798707973,0.15545254938150505,0.29977431396733645,0.03203629960753017,0.20979828382708415,0.30293855321654417
126,0.0003745832058673968,0.021958521227016973,-0.8937494738938156,0.4192410520995757,0.3729425527982387,0.016761780710644006,0.16897571100869938,0.022078903382842248
127,0.0006820993705740245,0.023362359523140346,-0.8268814034084038,0.03483630149661292,0.21526955779101806,0.22736783167913122,0.2466416717988285,0.2758846372344092
128,0.00034869451360488256,0.020712628000189342,-0.9487596400715292,0.3023394369403305,0.3274611326968664,0.020020327900002344,0.09589695374100858,0.25428214872179217
129,0.0008069689614081239,0.024391327539624943,-0.7868793122232411,0.41173885127856696,0.002159214118590017,0.24692535345973882,0.32497064740640225,0.014205933736702175
130,0.0003632765505187086,0.020580374810061537,-0.9541479992813879,0.13120299111948142,0.292782728872147,0.21954999186556395,0.07769043570132501,0.2787738524414827
131,0.000563941245482636,0.02311289194964065,-0.8409185140857957,0.13990762685540545,0.3430420927508925,0.12017448419398374,0.23730703560226604,0.15956876059745226
